source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Israel’s war on Gaza: List of key events, day 124",Efforts for a truce deal continue amid worsening humanitarian situation in Gaza.,https://www.aljazeera.com/news/2024/2/7/israels-war-on-gaza-list-of-key-events-day-124,https://www.aljazeera.com/wp-content/uploads/2024/02/AP24037771216467-1707288887.jpg?resize=1920%2C1440,2024-02-07T08:45:33Z,"Heres how things stand on Wednesday, February 7, 2024:
Humanitarian crisis in Gaza
<ul><li>At least 107 Palestinians were killed and 143 others were injured between Monday and Tuesday, according to… [+3350 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Israel’s war on Gaza: Are boycotts hurting US brands?,McDonald's is the latest of several brands to report a sales dip in Asia and the Middle East.,https://www.aljazeera.com/news/2024/2/6/israels-war-on-gaza-are-boycotts-hurting-us-brands,https://www.aljazeera.com/wp-content/uploads/2011/09/201192211917393734_20.jpeg?resize=1200%2C675,2024-02-06T13:40:56Z,"McDonalds has missed sales targets partly due to boycotts against its products in some parts of the world over its perceived support for Israel, the company says.
The war on Gaza meaningfully impact… [+5528 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Panic in hemmed-in Rafah as Israel PM orders troops to prepare ground entry,UN chief says ground invasion of city would widen the 'humanitarian nightmare with untold regional consequences'.,https://www.aljazeera.com/news/2024/2/8/panic-in-hemmed-in-rafah-as-israel-pm-orders-troops-to-prepare-ground-entry,https://www.aljazeera.com/wp-content/uploads/2024/02/AA-20240207-33642997-33642996-ISRAELI_ATTACKS_ON_GAZA_CONTINUE-1-1707376729.jpg?resize=1920%2C1440,2024-02-08T09:50:59Z,Panic is growing in Rafah over an imminent ground invasion after Israels prime minister ordered his military to prepare to enter the city in the southern Gaza Strip that is sheltering 1.2 million peo… [+3288 chars]
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,What’s in Hamas’s 135-day proposal for a Gaza truce?,The group has presented a three-stage plan that would see Israeli captives and Palestinian prisoners freed.,https://www.aljazeera.com/news/2024/2/7/whats-in-hamass-135-day-proposal-for-a-gaza-truce,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240206__34HT6XQ__v3__Preview__TopshotPalestinianIsraelConflict-1707284981.jpg?resize=1200%2C630,2024-02-07T14:49:58Z,"In a proposal submitted to mediators in Qatar and which has been seen by Al Jazeera Hamas has outlined plans for a truce with Israel in Gaza, spurring hopes for an end to the war after 124 days of bo… [+7200 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Chicago becomes latest US city to seek ceasefire in Israel’s war on Gaza,City councillors narrowly approve nonbinding resolution that includes call for humanitarian aid and release of captives.,https://www.aljazeera.com/news/2024/2/1/chicago-becomes-latest-us-city-to-seek-ceasefire-in-israels-war-on-gaza,https://www.aljazeera.com/wp-content/uploads/2024/02/AP24029835984007-1706773129.jpg?resize=1920%2C1440,2024-02-01T08:11:54Z,"Chicago has become the latest city in the United States to call for a permanent ceasefire as Israels war on Gaza nears its four-month mark, placing more pressure on President Joe Biden before Novembe… [+4082 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Lorraine Mallinder,Shooting war: Gaza’s visual storytellers under ‘blatant’ attack,"The strip's photojournalists, videographers and camera operators are paying the ultimate price for their work.",https://www.aljazeera.com/features/2024/2/3/shooting-war-the-risks-faced-by-gazas-visual-storytellers,https://www.aljazeera.com/wp-content/uploads/2024/01/2018-04-08T170038Z_615028393_RC151F918FD0_RTRMADP_3_ISRAEL-PALESTINIANS-PROTESTS-1705931786.jpeg?resize=1200%2C630,2024-02-03T07:10:52Z,"Yaser Murtaja and Roshdi Sarraj were friends who shared a love of making films about life in Gaza. In 2012, they set up their own production company, Ain Media its motto: Deeper than you see with jus… [+8988 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Israel’s war on Gaza: List of key events, day 118",Hospitals in Khan Younis remain under siege as Red Sea tensions rise.,https://www.aljazeera.com/news/2024/2/1/israels-war-on-gaza-list-of-key-events-day-118,https://www.aljazeera.com/wp-content/uploads/2024/02/AP24031697603190-1706770437.jpg?resize=1920%2C1440,2024-02-01T08:45:23Z,"Heres how things stand on Thursday, February 1, 2024:
Latest on human impact and fighting:
<ul><li>The Israeli army on Wednesday stormed the courtyard of al-Amal Hospital affiliated with the Palest… [+3376 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Mat Nashed,"Israel’s assault on Gaza, through Mona’s eyes","Displaced to Rafah, Mona Abdel Raheem lives through another cycle of war and Palestinian dispossession.",https://www.aljazeera.com/features/2024/2/6/israels-assault-on-gaza-through-monas-eyes,https://www.aljazeera.com/wp-content/uploads/2024/02/Mona-Abdelraheem-1707152863.jpg?resize=1920%2C1440,2024-02-06T12:58:02Z,"In early November, an Israeli bomb upended Mona Abdel Raheems life in Gaza.
The explosion destroyed her home and killed her neighbour in Jabalia, a densely populated refugee camp in the north of the… [+6801 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,UN chief warns of ‘age of chaos’ as Security Council stays divided on Gaza,Antonio Guterres says the divisions within the UN Security Council were 'dangerous'.,https://www.aljazeera.com/news/2024/2/7/un-chief-warns-of-age-of-chaos-as-security-council-stays-divided-on-gaza,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240207__34HV98T__v1__HighRes__UnDiplomacyConflictGuterres-1707323094.jpg?resize=1920%2C1440,2024-02-07T17:32:24Z,"UN Secretary-General Antonio Guterres has warned that the world is entering into an age of chaos as the UN Security Council remains sharply divided over Israels war on Gaza.
Guterres said he was esp… [+2373 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}","Mat Nashed, Maram Humaid",‘We’re waiting to be martyred’: Palestinians await Israeli attack on Rafah,Palestinians in Gaza say they have nowhere to run as they brace for Israel to escalate military operations on Rafah.,https://www.aljazeera.com/features/2024/2/8/we-are-waiting-to-be-martyred-palestinians-await-israeli-attack-on-rafah,https://www.aljazeera.com/wp-content/uploads/2024/02/1E3A4105-copy-1707318863.jpg?resize=1920%2C1440,2024-02-08T12:12:58Z,"Rafah, Gaza Strip Seham al-Najjar and her family have nowhere else to run if Israel intensifies its assault on Rafah, a town in southernmost Gaza. Like 1.8 million people, Seham fled to Rafah in sear… [+5236 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Israel plans ground attack on Rafah, ‘last refuge’ for Gaza’s displaced","Israel's defence minister says army will target Rafah, the southern area it designated as a 'safe zone' for civilians.",https://www.aljazeera.com/news/2024/2/2/israel-plans-ground-attack-on-rafah-last-refuge-for-gazas-displaced,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240201__34HD92E__v1__HighRes__PalestinianIsraelConflict-1706801394.jpg?resize=1920%2C1440,2024-02-02T14:21:07Z,"The Israeli military plans to expand its ground assault into Rafah in the southern Gaza Strip, where most Palestinians in the besieged enclave have been forced to seek shelter amid heavy bombardment … [+3959 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,US to hit back against Middle East attacks: Who and where will it strike?,The US says it will strike Iranian-linked targets in Iraq and Syria after to killing of three US soldiers at US base.,https://www.aljazeera.com/news/2024/2/2/us-to-hit-back-against-iran-whom-will-it-strike,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240201__34HE2U7__v1__HighRes__UsPoliticsDefenseAustin-1706866719.jpg?resize=1920%2C1440,2024-02-02T13:33:01Z,"The United States has approved plans for strikes in Iraq and Syria against multiple targets, including Iranian personnel and facilities, CBS News reported on Thursday, quoting US officials.
Presiden… [+6783 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Abdelwahab El-Affendi,Gaza and the dilemmas of genocide scholars,"Increasing partisanship in Genocide Studies threatens the field itself, as well as the very act of genocide prevention.",https://www.aljazeera.com/opinions/2024/2/3/gaza-and-the-dilemmas-of-genocide-scholars,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-01-20T215838Z_389084597_RC2UL5ATL5NH_RTRMADP_3_ISRAEL-PALESTINIANS-USA-PROTEST-1706955499.jpg?resize=1920%2C1440,2024-02-03T10:28:07Z,"It is interesting that it was Israeli leaders and their allies in Washington who first brought the term genocide into the Gaza conflict. In the aftermath of Hamass attack on October 7, they repeatedl… [+12264 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,What is UNRWA and why it is important for Palestinians?,"The UN agency, which supports 6 million Palestinian refugees, is the main aid provider in Gaza amid Israeli bombardment.",https://www.aljazeera.com/news/2024/2/1/what-is-unrwa-and-why-it-is-important-for-palestinians,https://www.aljazeera.com/wp-content/uploads/2024/01/AP24029572557541-1706694589.jpg?resize=1920%2C1440,2024-02-01T14:32:17Z,"The UN Relief and Works Agency for Palestinian Refugees in the Near East (UNRWA), which is the main humanitarian agency in Gaza, has been facing an unprecedented funding crisis after its main interna… [+9994 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera Staff,US imposes sanctions on four Israeli settlers over West Bank violence,White House says settler violence in occupied West Bank threatens US 'national security and foreign policy interests'.,https://www.aljazeera.com/news/2024/2/1/us-imposes-sanctions-on-four-israeli-settlers-over-west-bank,https://www.aljazeera.com/wp-content/uploads/2024/01/AP24005809367206-1704521243.jpg?resize=1920%2C1440,2024-02-01T19:48:27Z,"Washington, DC The United States has imposed sanctions on several Israeli settlers for attacking Palestinian communities in the occupied West Bank, accusing them of undermining stability and security… [+5709 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera Staff,Palestinians demand international inquiry after mass grave found in Gaza,"Bodies of Palestinian detainees who were handcuffed, blindfolded discovered in plastic bags near northern Gaza school.",https://www.aljazeera.com/news/2024/2/1/palestinians-demand-international-inquiry-after-mass-grave-found-in-gaza,https://www.aljazeera.com/wp-content/uploads/2023/12/AA-20231226-33283021-33283012-MASS_FUNERAL_FOR_80_PALESTINIANS_IN_RAFAH-1703654220.jpg?resize=1920%2C1440,2024-02-01T11:04:16Z,"Palestinian authorities have demanded an international investigation after a mass grave was found in Gaza with the decomposing bodies of Palestinian detainees who were blindfolded and handcuffed.
At… [+3862 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Ahmed Twaij,"Houthis couldn’t stop genocide, but exposed the West’s moral bankruptcy",They proved that the West values swift shipping at reasonable prices much more than the lives of Palestinian children.,https://www.aljazeera.com/opinions/2024/2/7/houthis-couldnt-stop-genocide-but-exposed-the-wests-moral-bankruptcy,https://www.aljazeera.com/wp-content/uploads/2023/12/AP23325303923199-1-1703222472.jpg?resize=1620%2C1080&quality=80,2024-02-07T09:19:26Z,"The British and American air strikes on Yemen since January 12, launched with support from Australia, Canada, and the Netherlands among others, demonstrate yet again how most Western nations value th… [+6928 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Shola Lawal,How Israel’s flooding of Gaza’s tunnels will impact freshwater supply,"Pumping of seawater will contaminate underground freshwater and ruin the conditions of life in Gaza, experts say.",https://www.aljazeera.com/features/2024/2/3/israel-floods-tunnels-with-seawater-what-impacts-on-gazas-water-supply,https://www.aljazeera.com/wp-content/uploads/2024/01/AFP__20240128__34H373N__v1__HighRes__PalestinianIsraelConflictGaza-1706496170.jpg?resize=1920%2C1440,2024-02-03T08:29:18Z,"Israel confirmed this week that its troops are pumping seawater into a network of tunnels in Gaza, a method environmentalists say could violate international law and cause dire, long-term consequence… [+7974 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,US-UK strikes on Yemen’s Houthis: What we know so far,The Houthis say they remain undeterred after the latest round of strikes that hit dozens of targets.,https://www.aljazeera.com/news/2024/2/4/what-to-know-as-yemen-vows-to-keep-fighting-after-us-uk-strikes,https://www.aljazeera.com/wp-content/uploads/2024/01/2024-01-31T133622Z_1798045366_RC2WS5AGTQOU_RTRMADP_3_ISRAEL-PALESTINIANS-PROTESTS-YEMEN-1706710271.jpg?resize=1920%2C1440,2024-02-04T15:03:09Z,The Houthi group in Yemen has again vowed that its attacks aimed at stopping Israels war on Gaza will not stop after the United States and the United Kingdom launched dozens of strikes overnight on S… [+7260 chars]
